"ID","HORA_1","HORA_2","HORA_3","HORA_4","HORA_5","HORA_6","HORA_7","HORA_8","HORA_9","HORA_10","HORA_11","HORA_12","HORA_13","HORA_14","HORA_15","HORA_16","HORA_17","HORA_18","HORA_19","HORA_20","HORA_21","HORA_22","HORA_23","HORA_24","TOTAL","FECHA","TIPO_FECHA","FILE_TYPE"
3823,888911.52,871981.4099999999,849892.8400000001,817310.7200000001,796246.39,778725.37,736635.2000000001,726002.5900000001,730968.87,744308.76,783068.55,826105.8899999999,841654.26,877747.77,901617.9,896564.17,873016.6900000001,832028.03,887995.88,955920.12,975755.6799999999,993204.5599999999,991584.34,960964.75,20538212.259999998,19-MAR-21,"0","txf"
3824,918452.75,882908.56,857775.2899999999,827917.29,805689.13,788117.18,748703.56,723456.87,743761.48,749971.62,772019.11,798519.7,812151.0399999999,828161.23,818353.3899999999,832244.5,804737.5,782114.52,877063.34,948205.45,960263.6,973420.59,976686.4,959596.8,20190290.9,20-MAR-21,"1","txf"
3825,922835.46,891928.8600000001,857170.5,831383.55,808304.11,779475.41,733995.1900000001,713947.77,714716.11,720826.5499999999,735897.95,767031.59,791211.33,821133.55,842645.91,842467.87,817314.2,785522.76,856441.36,940218.93,962381.27,987235.22,990510.9,971743.32,20086339.669999998,21-MAR-21,"2","txf"
3826,943699.2899999999,907489.8099999999,879144.75,853595.6799999999,829098.51,760248.35,706177.48,663489.4099999999,660233.37,663774.57,677372.31,701430.62,719571.67,739236.51,751773.15,738929.38,711701.1900000001,697433.68,801401.24,887319.3600000001,926222.12,961214.09,962746.48,941664.73,19084967.75,22-MAR-21,"2","txf"
3827,906667.5,869581.93,840336.79,814427.1699999999,793156.2100000001,768004.07,713423.15,705190.13,745065.8999999999,763912.9199999999,788095.9,818281.2,824097.02,855460.98,883308.32,876338.8,845043.37,807644.64,854840.13,940778.6699999999,973991.61,1001785.2200000001,1004794.68,959442.97,20353669.28,23-MAR-21,"0","txf"
3828,913498.3899999999,872994.26,839112.4600000001,810380.93,794302.25,772647.74,723097.41,721047.38,754930.1399999999,778090.75,812459.67,847900.54,868259.05,912050.6599999999,948304.8400000001,935326.67,892044.8,837291.04,891287.26,973826.74,998086.88,1021811.86,1020441.6399999999,989422.63,20928615.990000002,24-MAR-21,"0","txf"
3829,945782.1000000001,908630.03,867112.23,838769.01,817182.25,793182.99,739972.09,733609.6900000001,763266.93,781455.29,826405.71,866631.46,884180.23,926857.06,957118.4500000001,939842.75,889770.21,839504.48,890792.7,986435.0800000001,1016954.6000000001,1040958.16,1041373.67,986575.18,21282362.350000005,25-MAR-21,"0","txf"
3830,933678.27,890489.49,843814.42,817194.0800000001,816367.8700000001,790849.82,741383.5199999999,734268.42,772250.1499999999,793223.41,828364.57,865014.9099999999,877765.9500000001,922794.6499999999,951793.81,956897.55,921761.88,871586.86,912792.24,995147.26,1033129.06,1056611.92,1061883.86,1025855.9400000001,21414919.91,26-MAR-21,"0","txf"
3831,981040.36,938982.52,899331.49,869513.8300000001,836257.43,802680.3099999999,744287.88,734535.05,761051.72,779650.5700000001,799279.8400000001,814500.83,821021.5399999999,842239.5599999999,883431.5399999999,876300.52,845152.3999999999,819931.46,894662.63,967844.16,985411.3099999999,1004028.38,1012172.04,994053.7999999999,20907361.169999994,27-MAR-21,"1","txf"
3832,958115.54,916239.93,880509.8099999999,850703.6399999999,825156.1799999999,783054.1599999999,729878.73,707606.41,705870.43,709837.76,723070.4199999999,749261.82,773411.73,798463.8500000001,828018.2899999999,828639.04,803267.46,783841.66,871590.19,963111.3999999999,997596.2200000001,1039238.99,1045317.14,1017114.58,20288915.379999995,28-MAR-21,"2","txf"
3833,977913.3500000001,936037.54,896705.23,869347.44,849328.5399999999,823373.98,775220.21,779607.72,815860.77,837147.78,863674.92,893154.23,909762.86,946623.71,982969.08,967098.47,924674.75,886972.91,940483.3200000001,1026168.29,1069067.43,1103387.02,1108319.6099999999,1066640.15,22249539.309999995,29-MAR-21,"0","txf"
3834,1021664.67,982342.76,947422.12,914672.05,889769.8300000001,857259.23,797435.47,796722.78,828162.16,844002.41,875947.47,905649.0900000001,920725.76,969887.7899999999,1004210.37,988090.83,938879.12,897021.4400000001,949335.02,1026973.5399999999,1051813.1400000001,1106114.3,1110947.29,1070298.36,22695346.999999996,30-MAR-21,"0","txf"
3835,1031079.45,993696.83,955683.22,924381.6,897058.15,871748.69,817987.52,806606.27,831154.3099999999,843980.81,870397.76,898323.54,915584.78,952493.57,984950.78,978761.7,942985.09,893870.5,944386.52,1023296.69,1057018.99,1098219.16,1111456.7,1077009.32,22722131.949999996,31-MAR-21,"0","txf"
3836,1030314.4,990910.07,958066.3,928982.96,902108.7000000001,876906.9400000001,819042.0599999999,783902.76,771359.0800000001,768545.61,786549.73,809100.49,833510.8300000001,863772.83,891213.39,883256.78,848555.9700000001,823474.1,894012.24,953375.8999999999,991912.7799999999,1025003.56,1041858.07,1021900.24,21497635.79,01-APR-21,"2","txf"
3837,981557.48,947535.59,917802.92,894980.8300000001,870345.02,851442.53,809623.22,774752.85,759522.5900000001,742082.6599999999,751450.6900000001,767114.0299999999,781991.83,806143.4,821683.06,808032.2,782520.6100000001,767973.26,828921.5900000001,900499.41,942447.54,960784.88,967821.06,951729.9700000001,20388759.219999995,02-APR-21,"2","txf"
3838,908219.2000000001,853350.03,816908.1000000001,788179.13,765097.4299999999,749511.4600000001,716996.5,689946.3300000001,689640.82,695557.99,721748.82,746511.5,761930.54,780970.77,797750.0299999999,795571.26,774458.61,769325.0499999999,852092.82,918716.27,942420.25,957170.61,964613.88,950970.4,19407657.799999997,03-APR-21,"1","txf"
3839,921946.49,894874.63,862152.3200000001,835939.48,812835.09,793926.0700000001,751301.41,737266.59,735735.8200000001,734170.63,745455.04,771429.53,796510.19,824795.18,849867.14,844674.35,791336.35,766183.6699999999,851707.31,949829.0199999999,987603.73,1017232.48,1016430.38,989210.23,20282413.13,04-APR-21,"2","txf"
3840,951983.92,919535.65,882807.14,848794.97,825672.23,801093.26,752279.0499999999,754049.47,778111.15,809281.45,834144.84,869905.1699999999,886257.77,911215.64,928961.5700000001,910607.4500000001,873449.7,845974,896862.91,980539.8899999999,1013929.42,1039742.94,1038583.74,992296.0700000001,21346079.400000002,05-APR-21,"0","txf"
3841,947155.73,908090.1599999999,880558.39,857163,836635.51,809846.75,762697.7799999999,756810.64,769055.8,780388.5700000001,811977.47,844228,849672.85,886423.76,916400.2100000001,905678.21,869947.08,844196.98,897058.3799999999,972992.2,1006189.95,1025978,1011901.62,940571.53,21091618.570000004,06-APR-21,"0","txf"
3842,892375.3999999999,855318.7599999999,822772.74,794345.27,775087.47,757387.22,714395.5499999999,708173.63,730334.05,737323.6,765808.35,791269.9800000001,796127.62,818194.3099999999,846097.0599999999,842703.66,824441.0399999999,809420.43,878196.74,951791.64,970691.12,981967.13,982385.12,934980.5,19981588.39,07-APR-21,"0","txf"
3843,903983.12,864199.28,829670.96,797167.27,782374.15,760959.1900000001,721969.17,706512.9500000001,732703.74,760637.73,780182.19,821017.1,837217.3300000001,876319.68,915173.3,909334.1799999999,875208.8,842815.83,891935.8899999999,965499.6799999999,1004303.1900000001,1017691.39,1012506.49,967455.49,20576838.099999998,08-APR-21,"0","txf"
3844,914454.77,867798.7999999999,830242.1599999999,797230.43,763420.3500000001,738418.37,705562.16,694101.23,708905.98,710328.86,728219.3500000001,749648.39,745251.9099999999,758503.1499999999,783710.7200000001,784214.15,772184.2100000001,775455.51,851964.59,912652.36,935842.49,947384.3500000001,938003.96,904040.4299999999,19317538.680000003,09-APR-21,"0","txf"
3845,868412.1,835668.8,809938.8200000001,786879.7,770577.4400000001,751994.91,713847.52,707095.15,728840.3,745868.81,769968.25,796104.61,812075.26,838492.51,829749.77,814698.4400000001,787599.6900000001,776641.68,843944.54,903886.43,908096.72,936450.39,937070.57,912321.37,19586223.779999997,10-APR-21,"1","txf"
3846,885387.3200000001,852657.97,824854.64,800738.45,778344.5,739118.76,704996.1499999999,685113.9299999999,667578.23,672700.9500000001,690643.6699999999,719680.4,750551.22,777624.19,804964.2200000001,805022.75,786075.4700000001,771973.95,872446.68,962675.7100000001,998906.9199999999,1030520.8500000001,1022569.25,985947.91,19591094.09,11-APR-21,"2","txf"
3847,941445.39,905058.41,874884.03,846660.14,818928.69,788616.47,743611.69,749146.2799999999,769891.79,789317.51,816712.29,857993.19,875728.5,915830.2000000001,950320.22,934298.04,859779.24,796740.7,878029.74,955915.4,997538.51,1036395.38,1034692.9199999999,987748.35,21125283.08,12-APR-21,"0","txf"
3848,941006.34,907192.73,880686.1,851621.46,830348.57,798881.87,750770.95,753256.1,787157.79,815891.71,845727.58,891445.6000000001,905620.4199999999,952085.4,921662.7400000001,877155.47,825391.96,746104.25,884173.64,1006960.62,1048812.22,1072723.75,1065780.28,1018993.9,21379451.45,13-APR-21,"0","txf"
3849,960587.67,916709.1799999999,881316.9700000001,839761.6000000001,815796.8400000001,790564.47,749877.7899999999,743766.89,765797.15,784601.81,816660.23,851077.79,867993.52,904162.7799999999,933933.26,913769.79,871268.84,838612.5800000001,914018.48,992982.21,1021496.86,1047494.51,1033487.75,992758.4299999999,21248497.4,14-APR-21,"0","txf"
3850,948819.87,908838.37,874297.97,838511.9,818843.6699999999,793437.32,753257.12,755863.37,786335.27,807228.5,843027.04,877417.86,886481.75,890620.0399999999,886333.86,887397.2899999999,857158.58,831193.99,904895.14,990394.12,1031727.7,1049598.77,1037098.1799999999,989194.52,21247972.199999996,15-APR-21,"0","txf"
3851,937197.89,905527,870484.94,837586.0700000001,815374.37,790556.14,742463.71,738029.23,759398.5499999999,775121.0399999999,798191.6499999999,829592.93,836609.22,816434.91,834268.95,835383.9500000001,807094.47,800689.71,858724.02,940967.22,973934.4299999999,987103.48,968189.58,939419.9600000001,20398343.42,16-APR-21,"0","txf"
3852,907214.5800000001,870540.5499999999,842495.5700000001,816910.57,796955.65,756074.45,719525.99,722408.63,748696.82,764616.42,788936.99,825994.85,843572.11,869998.15,895851.45,884931.05,853813.39,828462.6900000001,910225.52,983331.06,1008502.1499999999,1032574.5700000001,1031146.5800000001,1010983.94,20713763.73,17-APR-21,"1","txf"
3853,977473.37,939392.2,900326.4400000001,859987,826920.75,759806.36,693229.26,655424.55,640805.2000000001,627939.96,620775.55,631735.7300000001,653112.0299999999,678966.28,699225.76,700289.45,691541.5800000001,691721.28,797455.01,883425.56,916128.89,954436.7699999999,936923.25,918001.3300000001,18655043.560000002,18-APR-21,"2","txf"
3854,882988.88,852700.62,825452.24,802609.33,788348.4500000001,756105.91,718652.57,724959.0900000001,759941.38,782488.86,816811.58,855941.6000000001,866232.7,908672.41,943189.8,943840.57,907347.29,857085.65,916892.76,1003574.18,1038649.51,1064452.5999999999,1057466.47,1007283.19,21081687.640000004,19-APR-21,"0","txf"
3855,960544.68,919306.05,883014.1799999999,851369.03,829619.23,786005.49,740985.98,750424.14,787579.38,818781.52,853109.86,888865.1,907324.47,952026.6,985579.25,978608.3700000001,941727.81,881383.74,932830.4500000001,1026265.49,1072911.1300000001,1099583,1084604.82,1035762.02,21968211.789999995,20-APR-21,"0","txf"
3856,985006.14,946490.92,904963.13,876051.97,853473.25,802082.21,758694.49,765573.87,791075.5800000001,809488.3,844602.66,880239.15,895230.3400000001,929456.1799999999,944737.6,934667.76,903578.45,874038.35,933201.02,1032707.94,1074483.53,1099238.54,1084050.16,1033188.24,21956319.779999997,21-APR-21,"0","txf"
3857,981884.75,935808.58,898692.65,870767.9099999999,848963.3099999999,806849.62,756038.42,762408.57,796719.7899999999,822246.75,861051.42,900448.47,915750.2000000001,968923.6,1000233.5,992084.3600000001,948175.54,889099.54,932085.63,1023618.37,1072353.76,1102388.78,1089427.6700000002,1042737.23,22218758.42,22-APR-21,"0","txf"
3858,993116.91,954547.7,921113.3999999999,890080.76,865763.96,817550.97,765009.65,772857.04,805751.7100000001,829191.06,863440.1000000001,900782,918015.27,970085.5499999999,1005799.71,991840.88,950778.0399999999,891786.35,933582.38,1027306.82,1063939.36,1090537.59,1083303.9,1045450.1499999999,22351631.259999994,23-APR-21,"0","txf"
3859,991817.84,943770.96,912171.65,880718.5,855968.31,811318.85,770844.29,757711.84,773133.91,784569.33,812069.5599999999,837586.1699999999,846030.2100000001,876351.5900000001,901385.83,894855.06,865578.89,841332.77,904817.13,982564.71,999299.61,1030101.12,1038721.12,1014238.96,21326958.210000005,24-APR-21,"1","txf"
3860,973764.33,939400.08,916258.2200000001,891891.26,865699.1900000001,792146.47,751504.33,729599.26,705844.69,709730.1799999999,724183.4400000001,752247.6100000001,778591.99,808902.13,830295.39,817439.3400000001,784551.14,767386.4600000001,896654.1,992292.78,1031677.37,1060345.48,1050062.85,1014217.67,20584685.760000005,25-APR-21,"2","txf"
3861,970302.19,934097.9600000001,904748.6,878478.4,849647.43,809598.12,766953.7200000001,773933.86,803825.66,815408.88,847532.9400000001,886042.76,902538.4500000001,938970.83,953800.43,934201.93,899630.54,851437.38,903745.52,972743.7899999999,1039263.91,1070074.6199999999,1057602.36,1012902.5800000001,21777482.86,26-APR-21,"0","txf"
3862,962103.13,925752.27,890104.2799999999,864238.89,842113.25,806307.26,762164.88,761212,790168.5099999999,813645.06,839723.8400000001,875105.51,882320.51,893132.36,928055.47,905411.79,864635.64,818923.68,883879.61,969979.9,1017209.88,1040062.72,1024858.5499999999,982587.02,21343696.009999994,27-APR-21,"0","txf"
3863,932990.64,895184.39,862754.57,823948.81,806004.73,769236.17,729361.28,727778.08,748333.86,756258.4500000001,778667.7100000001,798549.36,799835.53,814415.55,820549.76,815828.95,789878.56,753955.2999999999,832004.3600000001,913732.36,946144.1599999999,959875.64,946207.98,896642.7999999999,19918139,28-APR-21,"0","txf"
3864,858565.93,828455.1,797752.41,770883.48,757344.18,731120.64,699539.48,704038.85,730707.5800000001,749517.01,783764.12,822096.81,829520.62,874990.02,903939.23,892805.57,859179.2300000001,806013.24,858639.16,940263.21,993909.89,1037595.1499999999,1022433.75,966339.74,20219414.4,29-APR-21,"0","txf"
3865,928381,892434.95,858668.8500000001,831150.15,809013.32,764941.74,723887.3200000001,731375.87,765634.9199999999,787970.85,815315,841195.3099999999,847350.26,878479.9600000001,902077.66,891091.83,855835.39,814290.98,867991.77,948560.0299999999,992280.48,1023964.77,1013079.9199999999,969243.3400000001,20754215.669999998,30-APR-21,"0","txf"
3866,920844.6,889264.4099999999,856684.4299999999,827691.32,802469.87,767194.46,732469.01,718661.66,720186.42,725403.25,747032.41,772061.15,788201.33,822885.64,835368.5700000001,818505.6,801389.9,784139.87,859929.1799999999,943944.3200000001,969661.8999999999,985734.64,981973.49,950634.52,20022331.949999996,01-MAY-21,"2","txf"
3867,916683.03,879223.19,850688.02,824965,802602.5900000001,769516.8300000001,734707.25,720798.2,712627.8099999999,708845.24,717880.85,741865.89,768468.32,797696.17,829137.72,819535.22,778132.97,764233.34,849164.52,899708.42,952681.53,969263.9500000001,951107.17,916131.52,19675664.750000004,02-MAY-21,"2","txf"
3868,861368.15,837783.29,811555.15,785626.07,761410.74,724152.91,687856.2899999999,692808.8799999999,714848.83,733157.7300000001,754649.7100000001,782366.17,806875.8500000001,841728.0700000001,865140.73,849028.34,819187.4700000001,801046.75,865158.67,942780.03,975341.98,989922.39,968477.74,921094.62,19793366.56,03-MAY-21,"0","txf"
3869,879959.73,843015.08,812828.09,784577.49,767378.63,726571.2799999999,675776.5,681125.86,697756.7999999999,711849.88,731142.0599999999,771760.3799999999,785761.21,811582.84,840688.66,832530.0800000001,802945.6,775981.96,833812.94,914460.21,950333.7100000001,968904.6499999999,941764.0900000001,896450.7,19438958.429999996,04-MAY-21,"0","txf"
3870,853011.1599999999,819151.1,789953.4099999999,769314.02,752296.0599999999,719689.23,688238.64,705882.29,738404.26,754580.44,789564.9500000001,824073.26,827574.92,853526,855821.1699999999,836658.61,799907.8300000001,766453.88,848112.2999999999,948553.09,984464.6699999999,1011728.77,989221.44,941298.6699999999,19867480.17,05-MAY-21,"0","txf"
3871,900382.78,865200.48,834978.42,811167.26,781807.09,749566.84,715147,713540.66,737681.4099999999,755360.27,788431.4099999999,828402.84,840122.5,872551.87,897783.5299999999,878912.87,821895.0599999999,785542.4299999999,841849.5,903130.69,934388.2000000001,934323.6900000001,924491.31,884710.05,20001368.16,06-MAY-21,"0","txf"
3872,843017.71,808338.95,778564.1900000001,754896.5599999999,725155.16,701474.4299999999,677996.69,685062.98,710783.09,732030.7699999999,766950.64,799229.2100000001,797131.9700000001,814303.03,835851.02,833633.98,801896.48,775789.2200000001,845330.8500000001,931108.2999999999,966823.1699999999,994344.3799999999,977308.53,936669.99,19493691.3,07-MAY-21,"0","txf"
3873,903564.44,864118.6000000001,837017.8300000001,806447.4299999999,782280.09,743582.57,712695.6900000001,718697.48,743259.5800000001,752972.77,775208.3200000001,807058.7200000001,816272.6399999999,836605.4700000001,843851.03,830588.01,807950.13,790734.3500000001,860649.52,937401.98,968898.73,985641.24,978981.15,951995.84,20056473.61,08-MAY-21,"1","txf"
3874,913874.76,878871.14,846945.1799999999,812936.99,783643.1900000001,753743.76,725152.2799999999,709909.73,702360.76,691838.79,695134.6499999999,716586.18,741902.85,762420.22,781519.9099999999,788670.16,776310.14,761560.3400000001,835449.28,920563.4,962034.64,990382.03,992000.9700000001,956076.31,19499887.66,09-MAY-21,"2","txf"
3875,917003.1599999999,883084.39,851692.61,823619.7100000001,803698.76,766094.49,735466.64,749532.0700000001,786308.71,807013.1,831449,859072.55,866443.8400000001,885294.43,900029.0800000001,893419.73,877309.27,854828.4099999999,919610.9299999999,1007125.17,1053975.83,1073363.4300000002,1045823.13,995108.26,21186366.700000003,10-MAY-21,"0","txf"
